nfl_id,player_name,position,plays,total_shadow,avg_shadow,times_closest
55149,Markquese Bell,SS,234,31.29153002433802,0.1337244872834958,42
54486,Trent McDuffie,CB,319,42.46332485377838,0.13311387101497926,61
43700,Jonathan Jones,CB,275,36.58805885449566,0.13304748674362057,44
46132,Carlton Davis III,CB,311,41.354184295616,0.13297165368365274,59
46968,Josh Woods,MLB,174,23.134410179217625,0.13295638034033117,32
54781,Jack Sanborn,MLB,121,16.07637743005271,0.13286262338886537,21
46142,Jerome Baker,OLB,238,31.565715698038417,0.13262905755478327,37
46407,Chris Lammons,CB,35,4.637733733928647,0.13250667811224703,7
47864,Will Harris,SS,80,10.555030167623087,0.1319378770952886,13
54487,Quay Walker,OLB,283,37.211471603039264,0.13148929895066877,56
48516,T.J. Edwards,OLB,424,55.34920052317221,0.13054056727163257,81
56032,Henry To'oTo'o,OLB,167,21.699833518892458,0.1299391228676195,34
47822,Sean Murphy-Bunting,CB,317,41.15484985231236,0.12982602477070146,54
47940,Blake Cashman,ILB,232,30.110897871637963,0.12978835289499122,45
52435,Jordyn Brooks,ILB,269,34.867064436863515,0.12961733991399077,54
52272,Dee Alford,CB,216,27.65877002631214,0.12804986123292658,39
54611,Micah McFadden,ILB,207,26.334274344456176,0.1272187166398849,35
52411,Jeff Okudah,CB,243,30.64557002669564,0.12611345689998207,45
44823,Marshon Lattimore,CB,252,31.76273261923341,0.12604258975886273,41
56242,Eli Ricks,CB,157,19.69441506590739,0.12544213417775407,31
47931,Dre Greenlaw,ILB,352,44.1106344121202,0.12531430230715965,71
42929,Alex Singleton,ILB,387,48.4691131221138,0.12524318636205115,71
41915,Shaquil Barrett,OLB,55,6.886334198525262,0.12520607633682293,9
56007,Cameron Mitchell,CB,124,15.523284275471088,0.1251877764150894,24
55897,Joey Porter Jr.,CB,335,41.85233863368269,0.12493235413039609,49
55175,Nate Landman,ILB,258,32.19427307121315,0.12478400415198897,41
48780,Troy Reeder,ILB,59,7.35950897975785,0.12473744033487881,8
44906,Cameron Sutton,CB,467,58.11969398738362,0.1244533061828343,70
54546,Cordale Flott,CB,221,27.482724886381504,0.12435622120534617,49
44828,Marlon Humphrey,CB,232,28.840300304214264,0.12431163924230286,37
46657,Dennis Gardeck,OLB,74,9.19538953463048,0.12426202073824974,11
54980,Dallis Flowers,CB,108,13.401978111311792,0.12409238991955363,16
52566,Bryce Hall,CB,55,6.804160851982871,0.12371201549059765,10
56018,SirVocea Dennis,ILB,43,5.3096156318422505,0.12347943329865699,6
53448,Jamin Davis,OLB,247,30.48956758939716,0.12343954489634479,38
47971,David Long Jr.,ILB,250,30.817455888055544,0.12326982355222217,48
46329,Danny Johnson,CB,108,13.268195043451602,0.12285365780973706,21
52416,Isaiah Simmons,MLB,118,14.464536906203767,0.12258082123901498,19
55919,Tuli Tuipulotu,OLB,37,4.5201621696631955,0.12216654512603231,8
42390,Eric Rowe,SS,73,8.906236196543096,0.1220032355690835,19
54504,Kyler Gordon,CB,305,37.155441499963246,0.12182111967201065,56
52431,"Kenneth Murray, Jr.",MLB,348,42.27461337257624,0.12147877405912713,64
53505,Paulson Adebo,CB,379,46.03447156477568,0.12146298565903874,78
56598,D'Shawn Jamison,CB,40,4.858111027365926,0.12145277568414814,7
56275,Kahlef Hailassie,S,36,4.363591663021638,0.12121087952837883,3
54607,Cobie Durant,CB,276,33.39004973245857,0.1209784410596325,36
54492,Devin Lloyd,MLB,352,42.58390352727576,0.1209769986570334,65
56074,Tre Hawkins III,CB,140,16.856595550464625,0.12040425393189018,23
56540,Christian Izien,SS,315,37.799010645793864,0.1199968591929964,57
52472,Jeremy Chinn,SS,92,11.035068685286896,0.11994639875311844,16
38588,Lavonte David,ILB,363,43.429990165113054,0.11964184618488445,72
55910,Brian Branch,SS,305,36.32199942939011,0.11908852271931183,54
44869,Zach Cunningham,MLB,316,37.54247372008568,0.11880529658254962,51
54650,Christian Benford,CB,330,39.196683526473535,0.11877782886810162,56
48476,Nik Needham,CB,38,4.5042961914269295,0.11853411030070866,5
54677,Derion Kendrick,CB,377,44.63644638490382,0.1183990620289226,56
46303,Andre Smith,ILB,30,3.541327445563182,0.11804424818543939,7
54936,Kader Kohou,CB,381,44.850345996852894,0.11771744356129368,65
47881,Quincy Williams,OLB,342,40.22654398893042,0.11762147365184335,57
54586,Jack Jones,CB,195,22.92350024660992,0.1175564115210765,37
47915,Ugo Amadi,FS,38,4.456418766135968,0.1172741780562097,7
43641,Mike Hilton,CB,352,41.040326443323565,0.11659183648671467,65
46248,Parry Nickerson,CB,36,4.1304561069666885,0.11473489186018579,7
53489,Pete Werner,ILB,298,34.17614724564723,0.11468505787129943,52
52863,Krys Barnes,ILB,136,15.576061773271688,0.11452986597993887,16
52647,Dane Jackson,CB,184,21.00527161720972,0.11415908487613978,34
56025,Antonio Johnson,SS,75,8.555392408451914,0.11407189877935885,11
56527,Ivan Pace Jr.,ILB,192,21.862128818395806,0.11386525426247816,32
47941,Mike Jackson,CB,174,19.80082060829738,0.11379781958791597,23
44904,Jourdan Lewis,CB,293,33.24197540748569,0.11345384098117983,55
46190,Taron Johnson,CB,364,41.160994424715554,0.11307965501295482,64
47968,Ka'dar Hollman,CB,41,4.633772689042979,0.113018846074219,8
54548,Nakobe Dean,ILB,89,10.022580080981703,0.11261325933687306,15
45287,Kenny Moore II,CB,376,42.26387378369185,0.11240391963747833,61
42467,Kwon Alexander,OLB,124,13.92136464534997,0.11226906972056427,24
44976,Matt Milano,OLB,74,8.30108260501039,0.11217679195959986,14
43341,Deion Jones,ILB,124,13.890105196607985,0.11201697739199988,21
54778,Jaylon Jones,CB,67,7.476952722899751,0.11159630929701121,11
52571,Kindle Vildor,CB,99,11.032503895883643,0.11143943329175397,17
46700,Tre Herndon,CB,236,26.04660852687953,0.11036698528338784,45
46127,Isaiah Oliver,FS,231,25.45056956407801,0.11017562581851952,40
42388,Eric Kendricks,ILB,321,35.101182841825285,0.1093494792580227,55
43503,Elandon Roberts,MLB,185,20.047226573318415,0.10836338688280224,30
44818,Jamal Adams,OLB,189,20.475150271524182,0.10833412842076287,26
46137,Justin Reid,SS,320,34.63316561094994,0.10822864253421856,47
53509,Divine Deablo,ILB,257,27.791773866141597,0.10813919792272995,41
54468,Derek Stingley Jr.,CB,237,25.420220303886737,0.10725831351850944,36
52613,Josh Metellus,SS,354,37.91318531193412,0.10709939353653707,57
43373,Kendall Fuller,CB,402,42.57245422872484,0.10590162743463889,56
43325,Myles Jack,ILB,61,6.438793392568057,0.1055539900420993,13
48482,Tyrel Dodson,ILB,152,16.008536563101387,0.10531931949408807,22
47913,Drue Tranquill,ILB,165,17.313143374705298,0.1049281416648806,21
54676,Quentin Lake,FS,202,21.17789842785007,0.10484108132599045,43
42391,Denzel Perryman,ILB,181,18.96005883626034,0.10475170627768145,30
47810,Johnathan Abram,SS,92,9.631355103537697,0.10468864242975758,15
42427,Jordan Hicks,ILB,231,24.14212164284524,0.10451134910322614,35
54469,Sauce Gardner,CB,346,36.10323900870177,0.10434462141243286,53
43306,Keanu Neal,FS,172,17.913166385838437,0.1041463161967351,28
56673,Eric Garror,CB,146,15.171325710290741,0.10391318979651193,27
54523,Troy Andersen,ILB,50,5.194413175929595,0.1038882635185919,10
44842,T.J. Watt,OLB,38,3.940158246392998,0.10368837490507889,8
46652,Chandon Sullivan,CB,157,16.251090876097358,0.10351013296877298,19
55937,Garrett Williams,CB,148,15.29123443361323,0.10331915157846777,21
46194,Avonte Maddox,CB,73,7.5019920365534265,0.102767014199362,14
46087,Jaire Alexander,CB,159,16.29311447148564,0.10247241805965812,26
52473,Logan Wilson,MLB,402,41.09668097603608,0.10223054969163205,63
48027,Kaden Elliss,ILB,342,34.61532418099719,0.10121439819005026,45
47855,Germaine Pratt,OLB,352,35.27030250933197,0.10019972303787492,51
53629,Brandin Echols,CB,56,5.580601106811594,0.09965359119306418,10
53542,Derrick Barnes,MLB,208,20.727712138151254,0.09965246220265025,29
48241,Keisean Nixon,CB,349,34.72822405951729,0.09950780532812976,48
46212,Ja'Whaun Bentley,ILB,296,29.25653810565216,0.09883965576233839,37
52436,Patrick Queen,ILB,400,39.4397732085499,0.09859943302137475,63
46077,Roquan Smith,MLB,397,38.82025187241972,0.09778400975420584,66
47788,Devin White,OLB,300,29.074472335072887,0.0969149077835763,42
55184,Jack Gibbens,ILB,180,17.217582616876385,0.09565323676042436,26
53532,Ernest Jones,MLB,315,29.893186478087014,0.09489900469233972,41
53582,Tony Fields II,OLB,62,5.825406116913721,0.09395816317602775,11
54915,D'Anthony Bell,SS,86,8.022566287489402,0.09328565450569072,11
55912,Quan Martin,FS,155,14.425493805486541,0.0930677019708809,20
54814,Mario Goodrich,CB,43,3.9843581476292083,0.09265949180533042,7
43294,Jalen Ramsey,CB,230,21.220872489242332,0.09226466299670578,28
53445,Zaven Collins,OLB,65,5.977704661914654,0.09196468710637928,9
47956,Cole Holcomb,ILB,142,13.007119900849322,0.0915994359214741,25
47947,E.J. Speed,MLB,244,22.34193997372478,0.09156532776116713,36
44887,Duke Riley,ILB,124,11.233517969351631,0.09059288684960992,11
52939,Sam Franklin Jr.,FS,91,8.231361474841425,0.09045452170155412,9
44926,Rayshawn Jenkins,SS,439,39.449014749684025,0.08986108143435996,53
43400,Miles Killebrew,FS,62,5.546098012841077,0.08945319375550125,7
52510,Alex Highsmith,OLB,60,5.338613043055926,0.08897688405093211,9
54507,Andrew Booth,CB,69,6.105469919904242,0.08848507130296003,10
46304,Zaire Franklin,MLB,366,32.30673433252744,0.08826976593586733,62
52512,Terrell Burgess,FS,48,4.229139004935649,0.08810706260282603,7
38707,Justin Bethel,CB,59,5.191629606559703,0.08799372214507971,11
52445,Kyle Dugger,SS,401,35.276639527664884,0.08797166964504959,42
45215,Eric Wilson,ILB,58,5.09510352791444,0.08784661255024896,11
47934,Andrew Van Ginkel,OLB,85,7.403422229464836,0.08709908505252749,11
53461,Joe Tryon-Shoyinka,OLB,56,4.841000971912871,0.08644644592701556,7
53649,Isaiah McDuffie,MLB,176,15.089408206212994,0.08573527389893747,29
46527,Frankie Luvu,OLB,274,23.481728400543144,0.08569973868811366,40
46085,Tremaine Edmunds,MLB,386,32.784525868203,0.08493400483990414,56
47826,Jahlani Tavai,ILB,222,18.688508793178165,0.08418247204134309,28
55941,Marte Mapu,ILB,63,5.2927035584611355,0.0840111675946212,11
43533,Jayron Kearse,FS,276,23.09664647107296,0.0836835017067861,38
47871,Cody Barton,ILB,292,24.422191290913418,0.08363764140723773,43
38607,Demario Davis,MLB,376,30.999222100008772,0.08244473962768291,48
52458,Jaylon Johnson,CB,367,29.948592816538824,0.08160379514043276,45
52452,Grant Delpit,SS,229,18.624692578967498,0.08133053527933405,25
46175,Josey Jewell,ILB,275,22.297357335307552,0.08108129940111837,38
47938,Mack Wilson,ILB,73,5.904687610972445,0.08088613165715679,12
53605,K.J. Britt,ILB,43,3.474958610994716,0.08081299095336548,4
54513,Jaquan Brisker,SS,403,32.50411998710765,0.08065538458339368,37
46699,Dee Delaney,CB,234,18.8594864185704,0.0805960958058564,26
43497,Kamu Grugier-Hill,ILB,106,8.531146966217202,0.08048251854921888,22
45345,Nicholas Morrow,ILB,328,26.265423705427835,0.08007751129703608,48
54466,Travon Walker,DE,53,4.243930157669816,0.0800741539182984,7
53469,Richie Grant,SS,337,26.958561833948007,0.07999573244494958,41
53458,Eric Stokes,CB,45,3.5826813762183987,0.07961514169374219,6
54669,Theo Jackson,FS,57,4.523591012184313,0.07936124582779497,7
48268,Azeez Al-Shaair,MLB,368,29.145138596432407,0.07919874618595762,42
47799,Brian Burns,OLB,36,2.8411811889512846,0.07892169969309124,4
37078,Patrick Peterson,CB,440,34.552894186348816,0.07852930496897458,51
54479,Kyle Hamilton,SS,371,29.094203925011794,0.07842103483830672,39
54718,Russ Yeast,FS,323,25.183651832169968,0.0779679623286996,43
54641,Damone Clark,OLB,221,17.094120151313465,0.07734895996069441,21
43404,De'Vondre Campbell,ILB,187,14.461979843631637,0.07733679060765582,22
46086,Derwin James,SS,381,29.223441237177266,0.07670194550440228,42
44964,Desmond King,CB,97,7.4227225325164365,0.07652291270635501,10
52471,Willie Gay Jr.,ILB,150,11.431249821445398,0.07620833214296932,21
55931,Sydney Brown,SS,142,10.776135353188895,0.07588827713513306,24
53481,Jeremiah Owusu-Koramoah,OLB,230,17.388701864944878,0.07560305158671686,37
42512,David Mayo,MLB,116,8.760150631319327,0.0755185399251666,18
47872,Bobby Okereke,ILB,354,26.697717173291988,0.07541728015054233,45
41256,Jimmie Ward,FS,207,15.533977136736082,0.07504336781031924,21
53554,Camryn Bynum,FS,433,32.4717457603655,0.07499248443502425,60
46074,Bradley Chubb,OLB,34,2.5454944050359116,0.07486748250105622,4
49410,Jalen Thompson,FS,322,23.780879982629337,0.07385366454232713,40
54554,Terrel Bernard,MLB,336,24.81270342719705,0.07384733162856265,42
53465,Jevon Holland,FS,273,20.108123816733062,0.0736561311968244,22
46269,Foye Oluokun,OLB,411,30.055703099502928,0.07312823138565189,54
54574,Coby Bryant,FS,65,4.750100466576493,0.07307846871656143,10
54962,Trenton Thompson,SS,83,6.05214566594546,0.0729174176619935,11
46188,Kyzir White,ILB,223,16.222579328159302,0.0727469925029565,28
42485,Adrian Amos,FS,114,8.286300298415583,0.0726868447229437,9
52897,Grayland Arnold,FS,63,4.567918349390968,0.0725066404665233,9
54579,Dane Belton,SS,109,7.869938238193421,0.07220126824030661,14
55882,Jack Campbell,MLB,192,13.845317088447139,0.07211102650232885,28
46139,Fred Warner,MLB,391,27.903428726785442,0.07136426784344103,48
38577,Bobby Wagner,MLB,391,27.676102102015612,0.07078286982612689,55
53519,Patrick Jones II,OLB,32,2.2546345300152377,0.07045732906297618,4
46669,Jonathan Owens,SS,299,21.062292880425584,0.07044245110510229,36
46088,Leighton Vander Esch,ILB,79,5.505424859325267,0.06968892226994008,9
40107,Micah Hyde,FS,295,20.419618668943947,0.06921904633540321,29
46099,Mike Hughes,CB,130,8.824514208171129,0.0678808785243933,12
41243,C.J. Mosley,ILB,359,24.343609240334136,0.06780949649118144,42
43474,DeAndre Houston-Carson,FS,182,12.244179792338818,0.06727571314471878,13
52764,Essang Bassey,CB,136,9.13065534322788,0.06713717164138147,17
55960,Jordan Battle,SS,188,12.55602929591517,0.0667873898718892,16
47863,Sione Takitaki,OLB,185,12.353203975760858,0.06677407554465328,22
44851,Marcus Maye,FS,150,9.898697775619198,0.06599131850412798,16
44962,Damontae Kazee,FS,300,19.641540413751503,0.06547180137917168,31
52624,Kam Curl,SS,409,26.302739493361134,0.06430987651188541,38
52444,Xavier McKinney,SS,417,26.549612692957034,0.06366813595433342,43
55115,Segun Olubi,OLB,42,2.673614900320912,0.06365749762668839,4
48508,Andrew Wingard,FS,120,7.600944477455334,0.06334120397879445,11
54562,Kerby Joseph,FS,392,24.65401268911145,0.06289288951303941,44
40017,Tyrann Mathieu,FS,435,27.340995271286054,0.06285286269261162,37
52540,Troy Dye,ILB,35,2.155236792242248,0.061578194064064236,3
40166,Jordan Poyer,SS,358,21.640933356405878,0.06044953451510022,28
56011,Jordan Howden,FS,257,15.466055748572561,0.06017920524736405,20
46097,Terrell Edmunds,FS,218,13.057800513942663,0.05989816749514983,22
47891,Julian Love,SS,341,20.39949289262859,0.059822559802429884,39
38559,Harrison Smith,FS,379,22.63768641799603,0.05973004331925074,37
43353,Kevin Byard,FS,440,26.21537953146398,0.0595804080260545,37
47804,Darnell Savage,FS,195,11.54308515052903,0.05919530846425144,21
52607,Jordan Fuller,FS,444,26.281089738797977,0.0591916435558513,42
55100,Isaiah Pola-Mao,FS,41,2.410508895275834,0.05879289988477644,3
46711,Ryan Neal,SS,212,12.424086658929234,0.05860418235343978,22
44837,Jabrill Peppers,SS,346,20.260123138399603,0.05855526918612602,29
47882,Mike Edwards,FS,248,14.494902517775607,0.058447187571675836,20
40039,Duron Harmon,SS,87,5.080845231968224,0.05840051990768074,7
47899,Amani Hooker,SS,301,17.466540350459415,0.05802837325734025,31
47846,Juan Thornhill,FS,206,11.925888626282035,0.05789266323437881,18
53530,Ifeatu Melifonwu,SS,183,10.585102164120153,0.05784208832852543,18
43413,Deon Bush,SS,32,1.8427398053611288,0.057585618917535275,1
47996,Donovan Wilson,FS,271,15.153102145266859,0.05591550607109542,27
46259,DeShon Elliott,SS,355,19.83431714251054,0.05587131589439588,32
46080,Minkah Fitzpatrick,FS,192,10.713282242900661,0.05579834501510761,24
48487,Cam Lewis,FS,73,4.070323423407125,0.055757855115166094,7
45021,Rudy Ford,FS,224,12.474479322650955,0.055689639833263194,19
56107,Anthony Johnson Jr.,FS,131,7.284318260025831,0.05560548290096054,10
47828,Joejuan Williams,CB,35,1.9394524561380349,0.05541292731822957,4
54808,Reed Blankenship,FS,411,22.577518181463628,0.05493313426146868,40
52535,K'Von Wallace,FS,308,16.91316101490377,0.054912860437999256,28
43333,Jihad Ward,OLB,33,1.7982452065137977,0.054492278985266596,2
52478,Brandon Jones,FS,178,9.685837228555497,0.05441481589076122,18
53614,Nick Niemann,MLB,98,5.314043297004782,0.05422493160208962,9
43350,Vonn Bell,SS,264,14.288151531584266,0.054121786104485856,23
47888,C.J. Gardner-Johnson,SS,81,4.372664327611128,0.05398351021742133,8
54833,Tony Adams,SS,296,15.722160141700178,0.053115405884122224,28
35459,Kareem Jackson,SS,182,9.654023034457891,0.05304408260691149,16
43522,Jalen Mills,CB,204,10.793740664431075,0.0529104934530935,23
48447,P.J. Locke,SS,232,12.167328445703724,0.05244538123148157,19
54470,Kayvon Thibodeaux,OLB,48,2.4950974686575007,0.05198119726369793,5
54026,Christian Elliss,ILB,40,2.0645151721936643,0.05161287930484161,4
47844,Taylor Rapp,FS,172,8.868580312936723,0.05156151344730653,18
48026,Nick Scott,FS,240,12.343950972243142,0.05143312905101309,25
54617,Delarrin Turner-Yell,FS,70,3.560993592469388,0.05087133703527697,6
56230,Alex Cook,SS,50,2.509263635113694,0.05018527270227388,2
52453,Antoine Winfield Jr.,FS,435,21.70677533280915,0.049900632948986556,34
53609,Talanoa Hufanga,SS,254,12.665730286395611,0.04986507986769926,19
46105,Shaquille Leonard,MLB,173,8.586789484673206,0.04963462129868905,19
