nfl_id,player_name,position,plays,total_shadow,avg_shadow,times_closest
40017,Tyrann Mathieu,FS,26,1.7709574248189037,0.06811374710841937,4
46215,Tre Flowers,CB,27,1.7656252903783876,0.06539352927327362,3
53505,Paulson Adebo,CB,26,1.7443596364933767,0.06709075524974525,2
47888,C.J. Gardner-Johnson,SS,33,1.7371652963143362,0.05264137261558595,4
45287,Kenny Moore II,CB,23,1.725711403773076,0.0750309305988294,3
53819,Ar'Darius Washington,FS,25,1.7074782342304957,0.06829912936921984,4
43314,Artie Burns,CB,13,1.6866112144669623,0.12973932418976633,2
40166,Jordan Poyer,SS,12,1.6790957116182448,0.13992464263485374,2
43299,Eli Apple,CB,19,1.6741452352607191,0.08811290711898521,3
44848,Budda Baker,SS,22,1.6659028085552843,0.0757228549343311,2
54641,Damone Clark,OLB,11,1.65304587880256,0.15027689807296,2
54679,Ja'Sir Taylor,CB,12,1.6466908147166164,0.13722423455971802,3
54562,Kerby Joseph,FS,33,1.6417592942020904,0.04975028164248759,6
54479,Kyle Hamilton,SS,29,1.6370692443742023,0.056450663599110426,1
43373,Kendall Fuller,CB,20,1.6303668818106385,0.08151834409053192,3
52453,Antoine Winfield Jr.,FS,38,1.5819619017583533,0.04163057636206193,4
44862,Justin Evans,FS,37,1.5784219887454838,0.04266005374987794,4
54487,Quay Walker,OLB,16,1.5706435976869673,0.09816522485543545,3
42467,Kwon Alexander,OLB,16,1.554800360925492,0.09717502255784324,3
46968,Josh Woods,MLB,12,1.5352266656969895,0.12793555547474914,2
46086,Derwin James,SS,34,1.5017713417005734,0.04416974534413451,2
54808,Reed Blankenship,FS,34,1.4966813360051163,0.04402003929426813,4
47956,Cole Holcomb,ILB,17,1.4403350503788295,0.08472559119875467,5
52546,L'Jarius Sneed,CB,22,1.4311332162896977,0.0650515098313499,2
54544,JT Woods,CB,10,1.4076114522118501,0.14076114522118502,3
55910,Brian Branch,SS,25,1.366129302665674,0.05464517210662696,3
46186,Jordan Whitehead,SS,30,1.3604414674120386,0.045348048913734625,2
54548,Nakobe Dean,ILB,24,1.3543652328143647,0.05643188470059853,4
44837,Jabrill Peppers,SS,19,1.3385022697435678,0.0704474878812404,4
53476,Asante Samuel,CB,30,1.3368597652930507,0.04456199217643502,3
46085,Tremaine Edmunds,MLB,21,1.3197809611781,0.06284671243705238,3
52431,"Kenneth Murray, Jr.",MLB,30,1.3095302242943179,0.04365100747647726,2
44906,Cameron Sutton,CB,33,1.3082123245597852,0.039642797713932885,2
54611,Micah McFadden,ILB,11,1.2749939380392812,0.11590853982175284,1
55882,Jack Campbell,MLB,15,1.2582716170528179,0.08388477447018786,3
44827,Malik Hooker,SS,14,1.244764178942877,0.08891172706734836,2
42388,Eric Kendricks,ILB,32,1.2363803143951302,0.03863688482484782,4
47822,Sean Murphy-Bunting,CB,20,1.2299291479753065,0.061496457398765324,4
53583,Michael Carter II,CB,26,1.223437460811693,0.04705528695429588,3
46077,Roquan Smith,MLB,26,1.2105105655522062,0.046558098675084855,2
54525,Cam Taylor-Britt,CB,22,1.1959696638417905,0.054362257447354116,3
54486,Trent McDuffie,CB,23,1.1645846175429877,0.05063411380621686,2
44976,Matt Milano,OLB,11,1.123447411009003,0.10213158281900027,3
46087,Jaire Alexander,CB,19,1.0615434421082266,0.05587070747938035,2
44851,Marcus Maye,FS,26,1.0496734677992032,0.04037205645381551,4
44854,Marcus Williams,FS,10,1.020521798848795,0.1020521798848795,2
40107,Micah Hyde,FS,13,1.0114867479486216,0.07780667291912474,4
52435,Jordyn Brooks,ILB,13,1.0079241893701525,0.07753262995155019,3
54833,Tony Adams,SS,30,1.0010229956842926,0.03336743318947642,1
46190,Taron Johnson,CB,13,0.9876230854693606,0.07597100657456621,1
53494,Andre Cisco,FS,31,0.9770123584715709,0.031516527692631316,2
44925,Eddie Jackson,FS,23,0.9694644205190894,0.04215062697909085,3
53489,Pete Werner,ILB,20,0.9020137522088365,0.04510068761044182,2
37078,Patrick Peterson,CB,23,0.8880667224109353,0.038611596626562404,1
52627,Geno Stone,FS,23,0.8249349484864459,0.03586673689071504,1
54550,Marcus Jones,CB,13,0.6672337697324726,0.05132567459480559,1
54496,Daxton Hill,CB,21,0.617034000132537,0.029382571434882713,1
53532,Ernest Jones,MLB,14,0.6162503481355568,0.04401788200968263,2
55166,Juanyeh Thomas,FS,12,0.5628200117004578,0.046901667641704815,2
52471,Willie Gay Jr.,ILB,11,0.5259921694851548,0.04781746995319589,1
53469,Richie Grant,SS,27,0.5139354130053613,0.019034644926124493,2
46127,Isaiah Oliver,FS,21,0.4994454676188611,0.02378311750566005,2
46212,Ja'Whaun Bentley,ILB,18,0.49079910873515886,0.02726661715195327,1
46080,Minkah Fitzpatrick,FS,20,0.4750910361477385,0.023754551807386927,1
54527,Bryan Cook,FS,25,0.458977384658122,0.01835909538632488,2
54578,Percy Butler,SS,12,0.39478591466917323,0.0328988262224311,1
46123,Jessie Bates,SS,25,0.3883109730902039,0.015532438923608156,2
54607,Cobie Durant,CB,11,0.37350607721074813,0.03395509792824983,1
46175,Josey Jewell,ILB,19,0.3565652700569979,0.018766593160894626,1
47826,Jahlani Tavai,ILB,10,0.35173344616364943,0.03517334461636494,1
54600,Joshua Williams,CB,11,0.3421847803847682,0.0311077073077062,1
35459,Kareem Jackson,SS,23,0.33732667874311106,0.014666377336657002,1
54618,Riq Woolen,CB,32,0.3360679363604875,0.010502123011265234,2
54026,Christian Elliss,ILB,14,0.31885639182400305,0.02277545655885736,1
38559,Harrison Smith,FS,21,0.29340702899892523,0.013971763285663106,2
54704,Rodney Thomas,FS,25,0.2821919331252034,0.011287677325008136,1
43350,Vonn Bell,SS,10,0.27751622091143613,0.027751622091143614,1
54500,Roger McCreary,CB,17,0.2634703523931108,0.015498256023124164,2
53604,Jason Pinnock,FS,19,0.25096504934347696,0.013208686807551419,1
53529,Elijah Molden,FS,15,0.2307702142165704,0.015384680947771361,1
43306,Keanu Neal,FS,13,0.2295256044849454,0.017655815729611186,1
53592,Darrick Forrest,FS,20,0.22848969769877314,0.011424484884938657,2
44872,Chidobe Awuzie,CB,15,0.22830583497072787,0.015220388998048525,2
54492,Devin Lloyd,MLB,26,0.2169517841368318,0.008344299389878147,1
53481,Jeremiah Owusu-Koramoah,OLB,14,0.17264407039346263,0.012331719313818759,1
54718,Russ Yeast,FS,17,0.12482665098126033,0.007342744175368255,1
43641,Mike Hilton,CB,15,0.12440856745622186,0.008293904497081457,2
52764,Essang Bassey,CB,10,0.104632508659662,0.0104632508659662,1
43353,Kevin Byard,FS,20,0.08746956789866145,0.0043734783949330724,1
46105,Shaquille Leonard,MLB,21,0.07890747356388461,0.0037574987411373626,1
56097,Carrington Valentine,CB,11,0.0,0.0,0
38843,Rodney McLeod,FS,23,0.0,0.0,0
46088,Leighton Vander Esch,ILB,12,0.0,0.0,0
56527,Ivan Pace Jr.,ILB,11,0.0,0.0,0
46188,Kyzir White,ILB,22,0.0,0.0,0
46700,Tre Herndon,CB,17,0.0,0.0,0
45004,Xavier Woods,FS,10,0.0,0.0,0
54554,Terrel Bernard,MLB,10,0.0,0.0,0
47855,Germaine Pratt,OLB,16,0.0,0.0,0
38868,Tashaun Gipson,FS,37,0.0,0.0,0
47872,Bobby Okereke,ILB,18,0.0,0.0,0
47934,Andrew Van Ginkel,OLB,13,0.0,0.0,0
52445,Kyle Dugger,SS,23,0.0,0.0,0
52607,Jordan Fuller,FS,17,0.0,0.0,0
43395,Eric Murray,SS,13,0.0,0.0,0
54650,Christian Benford,CB,13,0.0,0.0,0
46124,Donte Jackson,CB,10,0.0,0.0,0
